,EMP,EMPSZES,GEO_ID,PAYANN,ESTAB,YEAR,zip code
130664,51934,1,8610000US78759,3788470,2354,2017,78759
130673,394,1,8610000US78760,30122,14,2017,78760
130676,110,1,8610000US78761,3969,11,2017,78761
130679,67,1,8610000US78762,3226,13,2017,78762
130681,252,1,8610000US78763,6612,22,2017,78763
130688,55,1,8610000US78765,2467,17,2017,78765
130690,40,1,8610000US78766,2054,17,2017,78766
130693,829,1,8610000US78767,44751,31,2017,78767
130697,74,1,8610000US78768,9100,8,2017,78768
130699,116,1,8610000US78772,5643,7,2017,78772
130701,6171,1,8610000US78801,184152,499,2017,78801
130708,267,1,8610000US78802,9235,22,2017,78802
130711,239,1,8610000US78827,11869,14,2017,78827
130714,23,1,8610000US78828,565,3,2017,78828
130715,79,1,8610000US78829,4031,12,2017,78829
130718,145,1,8610000US78830,8437,9,2017,78830
130720,545,1,8610000US78832,25009,37,2017,78832
130723,3610,1,8610000US78834,188513,204,2017,78834
130724,65,1,8610000US78833,1392,17,2017,78833
130733,59,1,8610000US78836,4089,12,2017,78836
130736,223,1,8610000US78838,5950,32,2017,78838
130741,1298,1,8610000US78839,31765,76,2017,78839
130747,10441,1,8610000US78840,262632,755,2017,78840
130755,256,1,8610000US78841,9431,20,2017,78841
130759,57,1,8610000US78842,1909,9,2017,78842
130761,187,1,8610000US78843,14601,16,2017,78843
130765,78,1,8610000US78850,2370,19,2017,78850
130767,12399,1,8610000US78852,323987,770,2017,78852
130775,192,1,8610000US78853,5883,30,2017,78853
130781,3082,1,8610000US78861,113440,278,2017,78861
130787,48,1,8610000US78872,975,12,2017,78872
130788,72,1,8610000US78870,3140,13,2017,78870
130793,482,1,8610000US78873,12047,56,2017,78873
130798,13,1,8610000US78877,226,7,2017,78877
130800,56,1,8610000US78879,840,6,2017,78879
130803,263,1,8610000US78880,7141,38,2017,78880
130806,104,1,8610000US78881,2129,29,2017,78881
130809,10,1,8610000US78883,103,4,2017,78883
130811,180,1,8610000US78884,4924,37,2017,78884
130814,31,1,8610000US78885,1873,4,2017,78885
130816,40,1,8610000US78886,1623,13,2017,78886
130818,22,1,8610000US78931,724,5,2017,78931
130820,131,1,8610000US78932,3507,16,2017,78932
130823,121,1,8610000US78933,5514,24,2017,78933
130827,2957,1,8610000US78934,115893,238,2017,78934
130834,261,1,8610000US78935,17031,22,2017,78935
130837,70,1,8610000US78938,1915,8,2017,78938
130839,218,1,8610000US78940,7296,37,2017,78940
130842,632,1,8610000US78941,20302,88,2017,78941
130848,4960,1,8610000US78942,267907,309,2017,78942
130854,23,1,8610000US78943,825,3,2017,78943
130855,233,1,8610000US78944,9739,27,2017,78944
130860,3311,1,8610000US78945,125596,376,2017,78945
130866,367,1,8610000US78947,11783,67,2017,78947
130871,44,1,8610000US78946,1680,10,2017,78946
130873,39,1,8610000US78948,1130,10,2017,78948
130875,56,1,8610000US78949,2457,6,2017,78949
130876,341,1,8610000US78950,15454,37,2017,78950
130879,106,1,8610000US78953,2610,19,2017,78953
130881,2145,1,8610000US78956,74742,168,2017,78956
130888,1094,1,8610000US78957,36692,167,2017,78957
130894,549,1,8610000US78959,21846,21,2017,78959
130898,1379,1,8610000US78962,49860,121,2017,78962
130903,39,1,8610000US78963,1184,11,2017,78963
130906,45,1,8610000US79001,4814,5,2017,79001
130908,17,1,8610000US79003,615,5,2017,79003
130910,708,1,8610000US79005,38596,40,2017,79005
130916,415,1,8610000US78954,12340,49,2017,78954
130921,5129,1,8610000US79007,294018,340,2017,79007
130927,630,1,8610000US79008,43584,38,2017,79008
130932,157,1,8610000US79009,5025,27,2017,79009
130937,112,1,8610000US79012,3387,15,2017,79012
130941,3482,1,8610000US79013,158583,33,2017,79013
130946,1457,1,8610000US79014,71064,162,2017,79014
130950,2997,1,8610000US79015,86180,380,2017,79015
130956,263,1,8610000US79016,6712,9,2017,79016
130957,70,1,8610000US79018,1537,10,2017,79018
130959,387,1,8610000US79019,11778,44,2017,79019
130963,14,1,8610000US79021,604,4,2017,79021
130965,2491,1,8610000US79022,91894,293,2017,79022
130971,78,1,8610000US79024,5986,7,2017,79024
130975,911,1,8610000US79027,34498,119,2017,79027
130981,3362,1,8610000US79029,115095,369,2017,79029
130987,251,1,8610000US79031,18375,22,2017,79031
130990,25,1,8610000US79033,806,5,2017,79033
130992,58,1,8610000US79034,1451,15,2017,79034
130994,3105,1,8610000US79035,123426,115,2017,79035
130999,139,1,8610000US79039,4518,30,2017,79039
131003,211,1,8610000US79040,10058,40,2017,79040
131007,48,1,8610000US79042,1586,17,2017,79042
131008,210,1,8610000US79036,7759,43,2017,79036
131012,134,1,8610000US79041,4040,29,2017,79041
131018,69,1,8610000US79043,2169,20,2017,79043
131021,176,1,8610000US79044,10493,19,2017,79044
131023,5260,1,8610000US79045,213223,385,2017,79045
131030,61,1,8610000US79046,1463,11,2017,79046
131032,8,1,8610000US79053,230,4,2017,79053
131033,50,1,8610000US79052,1746,13,2017,79052
131037,32,1,8610000US79054,1025,5,2017,79054
131039,95,1,8610000US79057,2284,15,2017,79057
131042,149,1,8610000US79059,9012,17,2017,79059
131044,54,1,8610000US79062,1127,9,2017,79062
131045,32,1,8610000US79061,1724,8,2017,79061
131049,58,1,8610000US79063,2237,18,2017,79063
131053,382,1,8610000US79064,11261,49,2017,79064
131058,5068,1,8610000US79065,216897,490,2017,79065
131064,570,1,8610000US79066,34643,45,2017,79066
131069,397,1,8610000US79068,10260,70,2017,79068
131072,3363,1,8610000US79070,166023,330,2017,79070
131080,8215,1,8610000US79072,288537,566,2017,79072
131087,837,1,8610000US79079,51289,90,2017,79079
131088,197,1,8610000US79073,5441,15,2017,79073
131095,927,1,8610000US79081,34863,106,2017,79081
131100,48,1,8610000US79082,773,9,2017,79082
131102,198,1,8610000US79083,9892,27,2017,79083
131106,293,1,8610000US79084,12925,53,2017,79084
131110,1071,1,8610000US79086,86862,37,2017,79086
131114,158,1,8610000US79087,7073,13,2017,79087
131117,872,1,8610000US79088,27780,109,2017,79088
131123,50,1,8610000US79080,4297,9,2017,79080
131125,202,1,8610000US79092,7011,33,2017,79092
131128,11,1,8610000US79094,565,3,2017,79094
131129,478,1,8610000US79095,16585,59,2017,79095
131134,663,1,8610000US79096,24200,77,2017,79096
131138,232,1,8610000US79097,13955,27,2017,79097
131142,54,1,8610000US79098,1848,10,2017,79098
131145,9976,1,8610000US79101,522785,693,2017,79101
131154,4126,1,8610000US79102,132918,306,2017,79102
131160,3394,1,8610000US79103,114289,179,2017,79103
131167,1198,1,8610000US79104,45015,88,2017,79104
131173,1008,1,8610000US79105,46834,47,2017,79105
131180,17712,1,8610000US79106,811831,845,2017,79106
131186,3915,1,8610000US79107,139886,313,2017,79107
131193,2429,1,8610000US79108,112816,131,2017,79108
131200,13401,1,8610000US79109,409357,1263,2017,79109
131209,4801,1,8610000US79110,176850,351,2017,79110
131215,1242,1,8610000US79111,91103,35,2017,79111
131218,205,1,8610000US79114,5115,34,2017,79114
131222,49,1,8610000US79116,1305,10,2017,79116
131224,19,1,8610000US79117,754,5,2017,79117
131226,6551,1,8610000US79118,302026,361,2017,79118
131233,5205,1,8610000US79119,229485,435,2017,79119
131248,3280,1,8610000US79121,73500,267,2017,79121
131252,4602,1,8610000US79124,144056,312,2017,79124
131259,166,1,8610000US79159,8418,14,2017,79159
131263,1200,1,8610000US79201,37599,160,2017,79201
131270,5,1,8610000US79220,67,4,2017,79220
131272,96,1,8610000US79225,3581,13,2017,79225
131275,360,1,8610000US79226,8884,70,2017,79226
131280,137,1,8610000US79227,3799,25,2017,79227
131283,26,1,8610000US79229,409,4,2017,79229
131284,522,1,8610000US79235,18115,101,2017,79235
131289,371,1,8610000US79241,12716,40,2017,79241
131290,161,1,8610000US79244,3260,21,2017,79244
131297,349,1,8610000US79245,9471,57,2017,79245
131302,128,1,8610000US79248,2974,25,2017,79248
131306,115,1,8610000US79250,3918,20,2017,79250
131309,621,1,8610000US79252,23170,71,2017,79252
131310,53,1,8610000US79255,1573,15,2017,79255
131313,56,1,8610000US79256,1350,6,2017,79256
131314,83,1,8610000US79257,2443,22,2017,79257
131317,21,1,8610000US79261,566,6,2017,79261
131320,340,1,8610000US79311,14466,53,2017,79311
131325,38,1,8610000US79312,1407,11,2017,79312
131328,98,1,8610000US79313,5118,18,2017,79313
131330,2215,1,8610000US79316,80546,227,2017,79316
131340,237,1,8610000US79322,7660,34,2017,79322
131343,2213,1,8610000US79323,133460,166,2017,79323
131350,262,1,8610000US79325,9552,53,2017,79325
131354,284,1,8610000US79329,8208,48,2017,79329
131357,2551,1,8610000US79331,93523,268,2017,79331
131362,5876,1,8610000US79336,280624,415,2017,79336
131369,1348,1,8610000US79339,48595,134,2017,79339
131374,103,1,8610000US79342,9449,4,2017,79342
131375,118,1,8610000US79343,8177,21,2017,79343
131378,16,1,8610000US79345,156,4,2017,79345
131380,196,1,8610000US79346,6190,37,2017,79346
131383,1399,1,8610000US79347,44995,151,2017,79347
131388,50,1,8610000US79350,1390,8,2017,79350
131390,77,1,8610000US79351,4568,15,2017,79351
131395,184,1,8610000US79355,6481,39,2017,79355
131399,1181,1,8610000US79356,46047,124,2017,79356
131405,211,1,8610000US79357,6669,37,2017,79357
131408,469,1,8610000US79359,22811,37,2017,79359
131409,64,1,8610000US79358,3126,16,2017,79358
131416,3854,1,8610000US79360,219489,394,2017,79360
131422,797,1,8610000US79363,27993,79,2017,79363
131428,1044,1,8610000US79364,34218,131,2017,79364
131432,23,1,8610000US79366,764,16,2017,79366
131434,11,1,8610000US79367,156,6,2017,79367
131436,202,1,8610000US79370,7268,32,2017,79370
131439,130,1,8610000US79371,3086,18,2017,79371
131442,574,1,8610000US79372,43567,33,2017,79372
131448,13,1,8610000US79378,453,3,2017,79378
131450,564,1,8610000US79373,22425,55,2017,79373
131456,61,1,8610000US79379,1233,6,2017,79379
131458,83,1,8610000US79381,3394,11,2017,79381
131462,1629,1,8610000US79382,47297,163,2017,79382
131467,16,1,8610000US79383,778,4,2017,79383
131469,8629,1,8610000US79401,307125,605,2017,79401
131476,4945,1,8610000US79403,194228,228,2017,79403
131484,10124,1,8610000US79404,431808,461,2017,79404
131491,10385,1,8610000US79407,319274,471,2017,79407
131501,5048,1,8610000US79408,282879,48,2017,79408
131505,410,1,8610000US79409,7519,16,2017,79409
131508,8723,1,8610000US79410,442043,404,2017,79410
131515,1350,1,8610000US79411,46352,126,2017,79411
131521,2437,1,8610000US79412,69600,235,2017,79412
131524,5505,1,8610000US79413,168810,402,2017,79413
131531,7090,1,8610000US79414,204378,474,2017,79414
131542,6016,1,8610000US79415,215014,262,2017,79415
131548,6418,1,8610000US79416,203533,391,2017,79416
131558,13178,1,8610000US79423,425321,980,2017,79423
131565,19250,1,8610000US79424,691808,1550,2017,79424
131574,22,1,8610000US79430,669,6,2017,79430
131576,135,1,8610000US79452,5454,13,2017,79452
131579,313,1,8610000US79453,7525,26,2017,79453
131583,392,1,8610000US79464,21143,33,2017,79464
131587,71,1,8610000US79490,3081,9,2017,79490
131589,64,1,8610000US79493,2580,16,2017,79493
131591,95,1,8610000US79499,3415,7,2017,79499
131592,448,1,8610000US79501,17134,58,2017,79501
131597,451,1,8610000US79502,21893,48,2017,79502
131602,355,1,8610000US79504,18603,43,2017,79504
131607,40,1,8610000US79506,1960,10,2017,79506
131609,764,1,8610000US79508,26065,29,2017,79508
131613,815,1,8610000US79510,30789,110,2017,79510
131618,140,1,8610000US79511,8316,26,2017,79511
131624,1073,1,8610000US79512,38591,120,2017,79512
131628,43,1,8610000US79517,2192,8,2017,79517
131631,265,1,8610000US79520,8427,50,2017,79520
131637,832,1,8610000US79521,21399,107,2017,79521
131641,248,1,8610000US79525,10296,35,2017,79525
131645,98,1,8610000US79526,5979,16,2017,79526
131649,81,1,8610000US79528,5909,13,2017,79528
131650,56,1,8610000US79527,3816,8,2017,79527
131655,418,1,8610000US79529,15978,44,2017,79529
131660,18,1,8610000US79530,366,7,2017,79530
131662,26,1,8610000US79532,3368,7,2017,79532
131664,245,1,8610000US79533,10349,9,2017,79533
131669,6,1,8610000US79541,324,3,2017,79541
131671,655,1,8610000US79536,27758,85,2017,79536
131673,5,1,8610000US79538,171,3,2017,79538
131676,78,1,8610000US79543,3394,16,2017,79543
131679,3,1,8610000US79544,59,3,2017,79544
131681,281,1,8610000US79545,13879,31,2017,79545
131684,392,1,8610000US79546,19289,48,2017,79546
131688,53,1,8610000US79547,2485,13,2017,79547
131691,14,1,8610000US79548,204,3,2017,79548
131692,5324,1,8610000US79549,277298,369,2017,79549
131699,183,1,8610000US79550,8035,18,2017,79550
131702,900,1,8610000US79553,29532,97,2017,79553
131707,3934,1,8610000US79556,149271,314,2017,79556
131715,56,1,8610000US79561,1248,6,2017,79561
131717,172,1,8610000US79562,5951,61,2017,79562
131720,576,1,8610000US79563,32615,38,2017,79563
131729,412,1,8610000US79567,16123,64,2017,79567
131733,13395,1,8610000US79601,606916,755,2017,79601
131742,9516,1,8610000US79602,428822,776,2017,79602
131749,5515,1,8610000US79603,163735,338,2017,79603
131758,528,1,8610000US79604,22651,54,2017,79604
131762,8546,1,8610000US79605,236521,703,2017,79605
131770,11646,1,8610000US79606,377907,615,2017,79606
131777,131,1,8610000US79607,5980,25,2017,79607
131781,210,1,8610000US79608,6795,32,2017,79608
131785,498,1,8610000US79697,12060,8,2017,79697
131788,25809,1,8610000US79701,1926969,1730,2017,79701
131796,1339,1,8610000US79702,99915,123,2017,79702
131803,5365,1,8610000US79703,333154,362,2017,79703
131810,435,1,8610000US79704,31252,23,2017,79704
131814,13767,1,8610000US79705,826753,1141,2017,79705
131820,19083,1,8610000US79706,1474151,772,2017,79706
131829,12271,1,8610000US79707,628127,721,2017,79707
131838,323,1,8610000US79708,14070,49,2017,79708
131841,352,1,8610000US79710,18962,42,2017,79710
131847,1067,1,8610000US79711,74391,64,2017,79711
131850,44,1,8610000US79713,1986,8,2017,79713
131853,5173,1,8610000US79714,298900,402,2017,79714
131860,37,1,8610000US79718,1217,12,2017,79718
131863,116,1,8610000US79719,8814,8,2017,79719
131865,8211,1,8610000US79720,380621,650,2017,79720
131875,471,1,8610000US79721,23403,38,2017,79721
131879,891,1,8610000US79731,49766,81,2017,79731
131880,98,1,8610000US79730,9172,12,2017,79730
131888,370,1,8610000US79734,9540,60,2017,79734
131889,60,1,8610000US79733,3249,11,2017,79733
131896,2917,1,8610000US79735,105942,267,2017,79735
131901,8,1,8610000US79738,302,5,2017,79738
131903,329,1,8610000US79739,37170,37,2017,79739
131907,553,1,8610000US79741,45103,22,2017,79741
131909,62,1,8610000US79742,3406,9,2017,79742
131911,30,1,8610000US79743,1874,5,2017,79743
131913,473,1,8610000US79744,28658,32,2017,79744
131919,1570,1,8610000US79745,101000,162,2017,79745
131924,28,1,8610000US79748,1410,5,2017,79748
131926,74,1,8610000US79749,5724,9,2017,79749
131929,909,1,8610000US79752,46649,49,2017,79752
131934,31,1,8610000US79754,2495,4,2017,79754
131935,183,1,8610000US79755,13727,12,2017,79755
131937,3184,1,8610000US79756,167557,257,2017,79756
131943,529,1,8610000US79758,38653,54,2017,79758
131952,1470,1,8610000US79760,91737,85,2017,79760
131958,16434,1,8610000US79761,835680,1045,2017,79761
131965,14660,1,8610000US79762,554965,954,2017,79762
131972,6992,1,8610000US79763,423151,501,2017,79763
131980,8359,1,8610000US79764,500204,578,2017,79764
131987,8785,1,8610000US79765,601844,450,2017,79765
131995,7021,1,8610000US79766,533197,195,2017,79766
132003,512,1,8610000US79768,44985,38,2017,79768
132007,224,1,8610000US79770,20319,16,2017,79770
132008,340,1,8610000US79769,22785,17,2017,79769
132016,3625,1,8610000US79772,202378,273,2017,79772
132022,59,1,8610000US79776,5256,5,2017,79776
132023,70,1,8610000US79777,4281,11,2017,79777
132025,200,1,8610000US79778,11164,18,2017,79778
132027,8,1,8610000US79780,195,3,2017,79780
132029,74,1,8610000US79781,5721,10,2017,79781
132031,1164,1,8610000US79782,61596,95,2017,79782
132036,25,1,8610000US79783,1621,6,2017,79783
132038,74,1,8610000US79788,2775,13,2017,79788
132040,196,1,8610000US79789,14044,21,2017,79789
132044,2022,1,8610000US79821,70471,122,2017,79821
132050,1755,1,8610000US79830,48205,210,2017,79830
132056,216,1,8610000US79831,5217,27,2017,79831
132060,114,1,8610000US79834,2129,3,2017,79834
132061,2247,1,8610000US79835,42631,205,2017,79835
132067,850,1,8610000US79836,15424,49,2017,79836
132071,66,1,8610000US79837,3541,10,2017,79837
132073,574,1,8610000US79838,14514,70,2017,79838
132078,26,1,8610000US79839,404,9,2017,79839
132080,157,1,8610000US79842,4153,17,2017,79842
132083,653,1,8610000US79843,17894,65,2017,79843
132089,378,1,8610000US79845,7908,55,2017,79845
132094,46,1,8610000US79848,1833,13,2017,79848
132096,712,1,8610000US79849,10301,54,2017,79849
132099,273,1,8610000US79852,4687,30,2017,79852
132100,279,1,8610000US79851,11643,13,2017,79851
132107,74,1,8610000US79853,2728,14,2017,79853
132111,623,1,8610000US79855,29766,56,2017,79855
132117,12118,1,8610000US79901,488858,940,2017,79901
132125,17756,1,8610000US79902,722906,1095,2017,79902
132133,7834,1,8610000US79903,182766,470,2017,79903
132142,3341,1,8610000US79904,77432,275,2017,79904
132147,11216,1,8610000US79905,458833,546,2017,79905
132156,7197,1,8610000US79906,263951,208,2017,79906
132163,12703,1,8610000US79907,373240,721,2017,79907
132171,628,1,8610000US79908,26339,6,2017,79908
132172,457,1,8610000US79911,26289,43,2017,79911
132176,24993,1,8610000US79912,788272,1873,2017,79912
132186,460,1,8610000US79913,15265,26,2017,79913
132189,9452,1,8610000US79915,323178,709,2017,79915
132197,1319,1,8610000US79916,63690,59,2017,79916
132203,5,1,8610000US79917,55,3,2017,79917
132205,80,1,8610000US79918,4459,11,2017,79918
132209,3307,1,8610000US79922,128615,256,2017,79922
132215,37,1,8610000US79923,381,4,2017,79923
132216,7723,1,8610000US79924,188156,532,2017,79924
132224,34132,1,8610000US79925,960579,1636,2017,79925
132229,5128,1,8610000US79927,145715,433,2017,79927
132233,55,1,8610000US79926,1234,7,2017,79926
132242,5401,1,8610000US79928,181890,414,2017,79928
132249,2611,1,8610000US79930,74373,222,2017,79930
132256,5073,1,8610000US79932,131600,414,2017,79932
132263,1609,1,8610000US79934,51722,125,2017,79934
132268,8576,1,8610000US79935,281099,513,2017,79935
132277,38950,1,8610000US79936,1123509,1912,2017,79936
132287,93,1,8610000US79937,3193,16,2017,79937
132290,5925,1,8610000US79938,185600,505,2017,79938
132297,265,1,8610000US79968,2395,22,2017,79968
132301,23,1,8610000US79996,530,7,2017,79996
132304,20,1,8610000US79998,537,4,2017,79998
132306,346,1,8610000US80001,10699,27,2017,80001
132310,11554,1,8610000US80002,514214,927,2017,80002
132317,8175,1,8610000US80003,329316,730,2017,80003
132324,4693,1,8610000US80004,198900,618,2017,80004
132330,2494,1,8610000US80005,109129,490,2017,80005
132337,51,1,8610000US80006,1577,5,2017,80006
132339,1899,1,8610000US80007,89411,265,2017,80007
132343,5529,1,8610000US80010,201747,585,2017,80010
132351,33952,1,8610000US80011,1842563,1306,2017,80011
132359,16665,1,8610000US80012,635183,1037,2017,80012
132367,4724,1,8610000US80013,132014,686,2017,80013
