,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng,Unnamed: 0,EMP,EMPSZES,GEO_ID,PAYANN,ESTAB,YEAR,zip code
15926,52584,165,53438,622,7.5,Pulaski,IA,Iowa,40.6452,-92.2536,87384,28,1,8610000US52584,642,9,2017,52584
15927,52585,418,60750,1018,6.8,Richland,IA,Iowa,41.19239,-91.98205,87386,183,1,8610000US52585,6627,33,2017,52585
15928,52590,394,36750,1243,6.4,Seymour,IA,Iowa,40.664390000000004,-93.13237,87393,49,1,8610000US52590,1109,12,2017,52590
15929,52591,1341,51750,2930,9.2,Sigourney,IA,Iowa,41.32085,-92.19296999999999,87395,848,1,8610000US52591,27230,105,2017,52591
15930,52594,118,53214,299,3.3,Unionville,IA,Iowa,40.835679999999996,-92.64972,87399,23,1,8610000US52594,366,6,2017,52594
15931,52595,144,37857,424,348.4,University Park,IA,Iowa,41.28862,-92.61497,87401,16,1,8610000US52595,120,4,2017,52595
15932,52601,12581,45589,28777,103.5,Burlington,IA,Iowa,40.855,-91.11202,87402,11646,1,8610000US52601,418520,727,2017,52601
15933,52619,213,60625,696,6.3,Argyle,IA,Iowa,40.52517,-91.56519,87411,5,1,8610000US52619,216,4,2017,52619
15934,52620,351,49688,897,6.8,Bonaparte,IA,Iowa,40.6979,-91.79696,87413,168,1,8610000US52620,5871,13,2017,52620
15935,52621,275,56083,669,6.1,Crawfordsville,IA,Iowa,41.20909,-91.53096,87416,44,1,8610000US52621,1488,13,2017,52621
15936,52623,761,54191,2029,13.3,Danville,IA,Iowa,40.85736,-91.33837,87418,109,1,8610000US52623,4003,32,2017,52623
15937,52624,132,40147,268,175.1,Denmark,IA,Iowa,40.73649,-91.33771999999999,87421,32,1,8610000US52624,676,10,2017,52624
15938,52625,1054,54324,2679,9.8,Donnellson,IA,Iowa,40.665459999999996,-91.5694,87424,326,1,8610000US52625,9270,59,2017,52625
15939,52626,580,38971,1236,5.5,Farmington,IA,Iowa,40.626329999999996,-91.72833,87429,60,1,8610000US52626,1122,19,2017,52626
15940,52627,5321,47363,12562,74.2,Fort Madison,IA,Iowa,40.66823,-91.34873,87432,5302,1,8610000US52627,212964,309,2017,52627
15941,52630,192,45250,446,4.1,Hillsboro,IA,Iowa,40.80227,-91.70708,87439,18,1,8610000US52630,827,4,2017,52630
15942,52632,5082,40899,12636,99.2,Keokuk,IA,Iowa,40.43915,-91.44079,87445,5703,1,8610000US52632,227742,355,2017,52632
15943,52635,308,40400,865,6.1,Lockridge,IA,Iowa,40.995259999999995,-91.75774,87452,39,1,8610000US52635,873,8,2017,52635
15944,52637,955,61620,2672,14.2,Mediapolis,IA,Iowa,41.0201,-91.13679,87455,945,1,8610000US52637,45373,71,2017,52637
15945,52639,800,60222,2067,20.2,Montrose,IA,Iowa,40.52993,-91.45635,87461,129,1,8610000US52639,3275,24,2017,52639
15946,52640,569,61354,1422,7.7,Morning Sun,IA,Iowa,41.099709999999995,-91.28487,87464,231,1,8610000US52640,6519,32,2017,52640
15947,52641,4696,51480,12254,22.5,Mount Pleasant,IA,Iowa,40.98968,-91.58718,87468,7142,1,8610000US52641,274638,351,2017,52641
15948,52644,157,71875,396,3.7,Mount Union,IA,Iowa,41.04,-91.41496,87478,81,1,8610000US52644,3489,10,2017,52644
15949,52645,1333,62238,3387,17.2,New London,IA,Iowa,40.91365,-91.40302,87480,237,1,8610000US52645,6236,41,2017,52645
15950,52649,369,48359,858,7.4,Salem,IA,Iowa,40.840740000000004,-91.60359,87487,64,1,8610000US52649,1965,18,2017,52649
15951,52650,261,55125,784,7.9,Sperry,IA,Iowa,40.948890000000006,-91.15727,87490,118,1,8610000US52650,4690,16,2017,52650
15952,52651,277,42813,803,4.1,Stockport,IA,Iowa,40.85849,-91.81405,87491,27,1,8610000US52651,1078,7,2017,52651
15953,52653,1308,59405,3343,12.2,Wapello,IA,Iowa,41.167190000000005,-91.15658,87495,751,1,8610000US52653,20659,84,2017,52653
15954,52654,628,55625,1571,12.7,Wayland,IA,Iowa,41.13748,-91.66821,87501,349,1,8610000US52654,11631,41,2017,52654
15955,52655,1788,47896,4209,99.5,West Burlington,IA,Iowa,40.84803,-91.21325999999999,87506,6552,1,8610000US52655,302855,253,2017,52655
15956,52656,1036,64298,2498,9.6,West Point,IA,Iowa,40.738929999999996,-91.46353,87516,355,1,8610000US52656,13760,56,2017,52656
15957,52657,24,55417,71,193.0,Saint Paul,IA,Iowa,40.76785,-91.51881,87520,49,1,8610000US52657,2040,5,2017,52657
15958,52658,373,58325,778,9.1,Wever,IA,Iowa,40.69989,-91.22547,87522,2147,1,8610000US52658,96256,23,2017,52658
15959,52659,562,50500,1397,9.7,Winfield,IA,Iowa,41.12941,-91.44114,87525,218,1,8610000US52659,6524,35,2017,52659
15960,52660,80,45313,125,3.9,Yarmouth,IA,Iowa,40.99253,-91.29764,87529,68,1,8610000US52660,3222,11,2017,52660
15961,52701,35,57321,100,65.7,Andover,IA,Iowa,41.98196,-90.24909,87528,34,1,8610000US52701,1124,5,2017,52701
15962,52720,376,64174,950,8.1,Atalissa,IA,Iowa,41.59255,-91.16601,87533,117,1,8610000US52720,2878,13,2017,52720
15963,52721,303,64083,832,7.3,Bennett,IA,Iowa,41.75691,-90.95971,87536,54,1,8610000US52721,1505,17,2017,52721
15964,52722,14496,77221,37308,505.5,Bettendorf,IA,Iowa,41.56601,-90.46661999999999,87538,16025,1,8610000US52722,739784,970,2017,52722
15965,52726,1866,83846,4716,47.8,Blue Grass,IA,Iowa,41.50248,-90.78390999999999,87546,478,1,8610000US52726,18062,77,2017,52726
15966,52727,153,64750,409,6.5,Bryant,IA,Iowa,41.95831,-90.3334,87552,7,1,8610000US52727,159,5,2017,52727
15967,52728,432,51667,1055,269.1,Buffalo,IA,Iowa,41.45622,-90.74195,87554,267,1,8610000US52728,15192,23,2017,52728
15968,52729,347,64135,829,8.0,Calamus,IA,Iowa,41.80405,-90.74746999999999,87557,67,1,8610000US52729,1678,23,2017,52729
15969,52730,2233,50801,4942,52.2,Camanche,IA,Iowa,41.77257,-90.3433,87561,959,1,8610000US52730,48170,73,2017,52730
15970,52731,310,60000,745,6.5,Charlotte,IA,Iowa,41.96699,-90.48643,87566,45,1,8610000US52731,1548,13,2017,52731
15971,52732,11521,43761,26943,98.6,Clinton,IA,Iowa,41.902190000000004,-90.25075,87569,11992,1,8610000US52732,455054,680,2017,52732
15972,52737,165,59519,436,632.3,Columbus City,IA,Iowa,41.259240000000005,-91.37453000000001,87580,28,1,8610000US52737,1062,6,2017,52737
15973,52738,1453,47656,3747,11.2,Columbus Junction,IA,Iowa,41.271570000000004,-91.37902,87582,1746,1,8610000US52738,71314,72,2017,52738
15974,52739,239,36563,556,8.8,Conesville,IA,Iowa,41.37287,-91.36865,87587,23,1,8610000US52739,258,3,2017,52739
15975,52742,3097,62917,7588,25.1,De Witt,IA,Iowa,41.836290000000005,-90.5107,87588,3165,1,8610000US52742,131381,228,2017,52742
15976,52745,255,55972,471,8.6,Dixon,IA,Iowa,41.7135,-90.76056,87597,33,1,8610000US52745,1641,10,2017,52745
15977,52746,366,73214,1053,14.1,Donahue,IA,Iowa,41.720890000000004,-90.67108,87599,120,1,8610000US52746,2471,17,2017,52746
15978,52747,798,61638,1833,37.6,Durant,IA,Iowa,41.61006,-90.91147,87592,660,1,8610000US52747,24396,71,2017,52747
15979,52748,3515,66926,10397,82.8,Eldridge,IA,Iowa,41.66653,-90.55679,87606,2912,1,8610000US52748,128471,218,2017,52748
15980,52750,208,82500,527,7.9,Goose Lake,IA,Iowa,41.932190000000006,-90.39102,87613,51,1,8610000US52750,1576,12,2017,52750
15981,52751,355,68281,1057,8.2,Grand Mound,IA,Iowa,41.85112,-90.68183,87615,78,1,8610000US52751,3062,21,2017,52751
15982,52753,2056,88769,5648,79.9,Le Claire,IA,Iowa,41.62527,-90.39048000000001,87619,718,1,8610000US52753,19721,122,2017,52753
15983,52754,577,61157,1524,6.9,Letts,IA,Iowa,41.34304,-91.23801999999999,87623,84,1,8610000US52754,2173,20,2017,52754
15984,52755,875,69728,1823,12.3,Lone Tree,IA,Iowa,41.47849,-91.43113000000001,87625,160,1,8610000US52755,8683,24,2017,52755
15985,52756,783,89188,2027,19.3,Long Grove,IA,Iowa,41.73072,-90.53965,87628,113,1,8610000US52756,4742,32,2017,52756
15986,52757,90,48125,211,65.5,Low Moor,IA,Iowa,41.8038,-90.37894,87632,37,1,8610000US52757,1554,6,2017,52757
15987,52758,70,69286,220,123.9,Mc Causland,IA,Iowa,41.74583,-90.43930999999999,87634,16,1,8610000US52758,367,5,2017,52758
15988,52760,197,56875,292,9.4,Moscow,IA,Iowa,41.58174,-91.09907,87636,166,1,8610000US52760,7183,6,2017,52760
15989,52761,11771,55714,30619,66.9,Muscatine,IA,Iowa,41.43871,-91.05847,87637,18064,1,8610000US52761,892542,700,2017,52761
15990,52765,169,46094,335,5.8,New Liberty,IA,Iowa,41.72548,-90.87148,87646,48,1,8610000US52765,3849,11,2017,52765
15991,52766,394,57414,824,7.0,Nichols,IA,Iowa,41.46618,-91.29611,87648,75,1,8610000US52766,2904,16,2017,52766
15992,52767,84,92115,182,202.1,Pleasant Valley,IA,Iowa,41.56564,-90.42228,87650,160,1,8610000US52767,4208,13,2017,52767
15993,52768,597,63125,1629,17.1,Princeton,IA,Iowa,41.69898,-90.38984,87652,85,1,8610000US52768,2778,17,2017,52768
15994,52769,264,62000,705,6.3,Stockton,IA,Iowa,41.61026,-90.84652,87655,24,1,8610000US52769,537,11,2017,52769
15995,52772,2101,61161,5157,14.8,Tipton,IA,Iowa,41.75038,-91.14065,87657,1331,1,8610000US52772,39939,164,2017,52772
15996,52773,981,59402,2472,16.3,Walcott,IA,Iowa,41.621959999999994,-90.7567,87664,1100,1,8610000US52773,49570,74,2017,52773
15997,52774,42,53750,129,186.6,Welton,IA,Iowa,41.9068,-90.59515999999999,87670,35,1,8610000US52774,824,4,2017,52774
15998,52776,1578,58615,4906,22.6,West Liberty,IA,Iowa,41.5775,-91.27006,87671,1837,1,8610000US52776,74634,110,2017,52776
15999,52777,478,57500,1243,9.7,Wheatland,IA,Iowa,41.854,-90.85613000000001,87676,262,1,8610000US52777,9518,38,2017,52777
16000,52778,1778,57014,4588,18.7,Wilton,IA,Iowa,41.60593,-90.99261,87679,1182,1,8610000US52778,49430,94,2017,52778
16001,52801,612,25263,1109,1194.5,Davenport,IA,Iowa,41.520759999999996,-90.57451,87686,3765,1,8610000US52801,194747,210,2017,52801
16002,52802,3939,37859,10365,438.8,Davenport,IA,Iowa,41.497479999999996,-90.63498,87692,5310,1,8610000US52802,268005,271,2017,52802
16003,52803,8806,48909,22319,1670.6,Davenport,IA,Iowa,41.53865,-90.55606,87698,7959,1,8610000US52803,253750,365,2017,52803
16004,52804,10834,50305,27560,312.9,Davenport,IA,Iowa,41.53261,-90.67859,87705,8019,1,8610000US52804,372671,322,2017,52804
16005,52806,10847,53086,27872,346.1,Davenport,IA,Iowa,41.589690000000004,-90.62588000000001,87713,17247,1,8610000US52806,638090,823,2017,52806
16006,52807,6428,58051,15638,176.3,Davenport,IA,Iowa,41.61061,-90.51687,87719,16951,1,8610000US52807,692661,865,2017,52807
16007,53001,788,72206,1825,24.9,Adell,WI,Wisconsin,43.606120000000004,-88.05515,87739,240,1,8610000US53001,11227,40,2017,53001
16008,53002,869,85478,2383,27.9,Allenton,WI,Wisconsin,43.47016,-88.35696,87745,1208,1,8610000US53002,57510,70,2017,53002
16009,53003,52,55500,178,116.2,Ashippun,WI,Wisconsin,43.20657,-88.50973,87750,123,1,8610000US53003,8983,12,2017,53003
16010,53004,1217,77989,3350,36.4,Belgium,WI,Wisconsin,43.499970000000005,-87.88005,87753,818,1,8610000US53004,27940,83,2017,53004
16011,53005,7556,97202,19980,510.3,Brookfield,WI,Wisconsin,43.0626,-88.09925,87759,28514,1,8610000US53005,1713823,1629,2017,53005
16012,53007,895,41925,1835,920.2,Butler,WI,Wisconsin,43.10842,-88.07118,87773,3245,1,8610000US53007,166592,174,2017,53007
16013,53010,2994,63509,7663,28.8,Campbellsport,WI,Wisconsin,43.60987,-88.27705999999999,87784,1165,1,8610000US53010,52845,135,2017,53010
16014,53011,932,72500,2185,22.0,Cascade,WI,Wisconsin,43.658159999999995,-88.07891,87789,139,1,8610000US53011,3457,26,2017,53011
16015,53012,7351,88844,18259,199.1,Cedarburg,WI,Wisconsin,43.3148,-88.03773000000001,87793,5051,1,8610000US53012,192774,535,2017,53012
16016,53013,1301,68938,3292,44.2,Cedar Grove,WI,Wisconsin,43.56705,-87.85218,87799,662,1,8610000US53013,26117,78,2017,53013
16017,53014,3327,61834,7787,24.0,Chilton,WI,Wisconsin,44.024359999999994,-88.175,87806,3430,1,8610000US53014,138494,220,2017,53014
16018,53015,1025,67740,2689,25.4,Cleveland,WI,Wisconsin,43.90617,-87.7918,87813,225,1,8610000US53015,6522,44,2017,53015
16019,53016,138,51250,358,311.3,Clyman,WI,Wisconsin,43.31069,-88.71438,87817,305,1,8610000US53016,20180,15,2017,53016
16020,53017,2123,106577,5762,122.2,Colgate,WI,Wisconsin,43.203829999999996,-88.2554,87818,247,1,8610000US53017,12836,76,2017,53017
16021,53018,3105,97482,7936,265.9,Delafield,WI,Wisconsin,43.047090000000004,-88.3921,87823,4463,1,8610000US53018,148037,361,2017,53018
16022,53019,764,61053,1897,19.7,Eden,WI,Wisconsin,43.69408,-88.31257,87828,700,1,8610000US53019,34149,52,2017,53019
16023,53020,1654,63167,3726,22.0,Elkhart Lake,WI,Wisconsin,43.86343,-88.01051,87835,1153,1,8610000US53020,48960,84,2017,53020
16024,53021,1959,82750,5009,54.9,Fredonia,WI,Wisconsin,43.49465,-88.00157,87840,768,1,8610000US53021,29260,91,2017,53021
16025,53022,7657,79230,19041,262.1,Germantown,WI,Wisconsin,43.23067,-88.11333,87845,12077,1,8610000US53022,640660,623,2017,53022
16026,53023,527,68750,2476,14.3,Glenbeulah,WI,Wisconsin,43.78225,-88.1064,87853,104,1,8610000US53023,3959,21,2017,53023
16027,53024,6821,75592,17013,234.4,Grafton,WI,Wisconsin,43.331959999999995,-87.93312,87857,8525,1,8610000US53024,374386,479,2017,53024
16028,53027,8987,68701,22955,92.2,Hartford,WI,Wisconsin,43.31796,-88.37298,87867,9089,1,8610000US53027,412625,503,2017,53027
16029,53029,7738,91435,21433,215.9,Hartland,WI,Wisconsin,43.14521,-88.34688,87875,7439,1,8610000US53029,388438,574,2017,53029
16030,53031,0,91435,0,1809.8,Hingham,WI,Wisconsin,43.639140000000005,-87.91563000000001,87883,19,1,8610000US53031,616,6,2017,53031
16031,53032,1834,62800,4833,57.0,Horicon,WI,Wisconsin,43.45045,-88.62616,87885,2467,1,8610000US53032,133273,95,2017,53032
16032,53033,2115,92620,4992,128.5,Hubertus,WI,Wisconsin,43.23612,-88.25565999999999,87891,951,1,8610000US53033,24546,105,2017,53033
16033,53034,686,62708,1691,83.8,Hustisford,WI,Wisconsin,43.34063,-88.60911999999999,87896,446,1,8610000US53034,16371,38,2017,53034
16034,53035,915,64414,2523,26.2,Iron Ridge,WI,Wisconsin,43.392140000000005,-88.5451,87902,904,1,8610000US53035,21444,36,2017,53035
16035,53036,1134,75179,3050,39.2,Ixonia,WI,Wisconsin,43.17007,-88.57682,87908,1002,1,8610000US53036,55541,77,2017,53036
16036,53037,3703,74327,9976,155.7,Jackson,WI,Wisconsin,43.31225,-88.16245,87914,3968,1,8610000US53037,190801,209,2017,53037
16037,53038,1590,75000,4242,51.3,Johnson Creek,WI,Wisconsin,43.08334,-88.78702,87921,2257,1,8610000US53038,62984,139,2017,53038
16038,53039,1628,57800,4559,26.5,Juneau,WI,Wisconsin,43.37,-88.71292,87928,965,1,8610000US53039,33428,86,2017,53039
16039,53040,2980,70938,8154,47.8,Kewaskum,WI,Wisconsin,43.5208,-88.19076,87934,1782,1,8610000US53040,56104,166,2017,53040
16040,53042,2877,58583,6745,41.9,Kiel,WI,Wisconsin,43.95136,-87.98168000000001,87939,2808,1,8610000US53042,122194,170,2017,53042
16041,53045,8482,100438,21509,582.4,Brookfield,WI,Wisconsin,43.06092,-88.15149,87954,16812,1,8610000US53045,1060509,802,2017,53045
16042,53046,487,56771,1177,173.7,Lannon,WI,Wisconsin,43.152190000000004,-88.16176,87962,794,1,8610000US53046,41311,56,2017,53046
16043,53047,15,126250,45,184.5,Lebanon,WI,Wisconsin,43.25715,-88.63018000000001,87967,52,1,8610000US53047,1108,4,2017,53047
16044,53048,1389,51725,3345,49.0,Lomira,WI,Wisconsin,43.57947,-88.45130999999999,87968,2452,1,8610000US53048,107869,82,2017,53048
16045,53049,1069,83191,3127,23.8,Malone,WI,Wisconsin,43.88534,-88.28656,87973,299,1,8610000US53049,9038,46,2017,53049
16046,53050,2827,54806,6679,39.3,Mayville,WI,Wisconsin,43.51168,-88.54777,87978,2842,1,8610000US53050,135135,164,2017,53050
16047,53051,15011,76944,36806,417.9,Menomonee Falls,WI,Wisconsin,43.14878,-88.12274000000001,87986,32372,1,8610000US53051,2121001,1099,2017,53051
16048,53057,648,67174,1499,22.6,Mount Calvary,WI,Wisconsin,43.789229999999996,-88.24517,88001,368,1,8610000US53057,16082,44,2017,53057
16049,53058,1482,92792,3293,216.5,Nashotah,WI,Wisconsin,43.11,-88.40348,88005,743,1,8610000US53058,32081,73,2017,53058
16050,53059,750,69886,1833,21.6,Neosho,WI,Wisconsin,43.28865,-88.52968,88009,109,1,8610000US53059,4128,26,2017,53059
16051,53061,2170,54509,4983,43.9,New Holstein,WI,Wisconsin,43.94409,-88.12167,88017,1053,1,8610000US53061,35931,102,2017,53061
16052,53063,642,67333,1604,15.3,Newton,WI,Wisconsin,43.962720000000004,-87.80144,88024,342,1,8610000US53063,15541,36,2017,53063
16053,53065,908,64342,2236,19.2,Oakfield,WI,Wisconsin,43.68397,-88.56884000000001,88033,210,1,8610000US53065,9617,34,2017,53065
16054,53066,13372,86343,34918,123.4,Oconomowoc,WI,Wisconsin,43.11314,-88.48992,88038,14476,1,8610000US53066,649852,914,2017,53066
16055,53069,353,115568,633,696.7,Okauchee,WI,Wisconsin,43.11374,-88.43301,88047,186,1,8610000US53069,5221,31,2017,53069
16056,53070,1891,62956,4946,63.6,Oostburg,WI,Wisconsin,43.623509999999996,-87.80982,88050,1297,1,8610000US53070,51947,111,2017,53070
16057,53072,10617,82032,25357,316.5,Pewaukee,WI,Wisconsin,43.08113,-88.26666,88057,14924,1,8610000US53072,745160,875,2017,53072
16058,53073,6089,60744,14753,74.7,Plymouth,WI,Wisconsin,43.75212,-87.98875,88064,7269,1,8610000US53073,336825,395,2017,53073
16059,53074,5408,64446,12953,165.1,Port Washington,WI,Wisconsin,43.42621,-87.88361,88071,5195,1,8610000US53074,228543,333,2017,53074
16060,53075,1332,68304,3298,35.6,Random Lake,WI,Wisconsin,43.56635,-87.99128,88078,1060,1,8610000US53075,37626,79,2017,53075
16061,53076,1232,103000,4082,63.5,Richfield,WI,Wisconsin,43.2684,-88.20707,88083,1926,1,8610000US53076,87450,147,2017,53076
16062,53078,711,69934,1693,21.9,Rubicon,WI,Wisconsin,43.31933,-88.46007,88091,201,1,8610000US53078,10606,35,2017,53078
16063,53079,597,71797,1421,16.0,Saint Cloud,WI,Wisconsin,43.8092,-88.18454,88094,453,1,8610000US53079,20195,23,2017,53079
16064,53080,2330,59545,5812,76.9,Saukville,WI,Wisconsin,43.40951,-87.9875,88098,3083,1,8610000US53080,152606,161,2017,53080
16065,53081,18180,44181,42601,652.3,Sheboygan,WI,Wisconsin,43.71278,-87.74034,88104,22167,1,8610000US53081,986649,1073,2017,53081
16066,53083,8111,67704,20234,242.6,Sheboygan,WI,Wisconsin,43.8164,-87.77056,88119,5828,1,8610000US53083,231602,324,2017,53083
16067,53085,5004,55579,11466,61.1,Sheboygan Falls,WI,Wisconsin,43.735929999999996,-87.8512,88126,6591,1,8610000US53085,280614,276,2017,53085
16068,53086,3332,78796,8221,148.5,Slinger,WI,Wisconsin,43.32336,-88.272,88134,2321,1,8610000US53086,84616,234,2017,53086
16069,53088,183,57865,404,111.3,Stockbridge,WI,Wisconsin,44.070029999999996,-88.30063,88140,177,1,8610000US53088,7667,23,2017,53088
16070,53089,7333,87106,19151,263.6,Sussex,WI,Wisconsin,43.1472,-88.23476,88144,9366,1,8610000US53089,518754,361,2017,53089
16071,53090,8798,66385,21415,150.6,West Bend,WI,Wisconsin,43.45568,-88.18518,88152,2463,1,8610000US53090,76153,252,2017,53090
16072,53091,804,62333,1855,30.2,Theresa,WI,Wisconsin,43.496109999999994,-88.43666,88159,260,1,8610000US53091,10399,32,2017,53091
16073,53092,8661,96627,20917,379.8,Mequon,WI,Wisconsin,43.22139,-87.95366,88162,13681,1,8610000US53092,722987,1009,2017,53092
16074,53093,768,80938,2029,38.1,Waldo,WI,Wisconsin,43.65997,-87.94221999999999,88171,315,1,8610000US53093,12460,39,2017,53093
16075,53094,7562,49514,19111,82.5,Watertown,WI,Wisconsin,43.14567,-88.7304,88175,8339,1,8610000US53094,306921,542,2017,53094
16076,53095,11728,63157,27587,145.8,West Bend,WI,Wisconsin,43.38906,-88.15799999999999,88183,15099,1,8610000US53095,594244,849,2017,53095
16077,53097,1990,107667,6249,90.6,Mequon,WI,Wisconsin,43.24581,-88.0067,88191,3532,1,8610000US53097,127020,156,2017,53097
16078,53098,4634,54760,11770,44.7,Watertown,WI,Wisconsin,43.24962,-88.71305,88197,2042,1,8610000US53098,88238,160,2017,53098
16079,53103,1503,86809,3752,111.8,Big Bend,WI,Wisconsin,42.881640000000004,-88.21375,88206,861,1,8610000US53103,33788,129,2017,53103
16080,53104,2200,71462,5450,65.8,Bristol,WI,Wisconsin,42.5573,-88.035,88211,1043,1,8610000US53104,37504,113,2017,53104
16081,53105,11381,66699,29600,71.7,Burlington,WI,Wisconsin,42.664159999999995,-88.27989000000001,88217,9779,1,8610000US53105,461671,645,2017,53105
16082,53108,1291,68673,3270,64.9,Caledonia,WI,Wisconsin,42.819790000000005,-87.94646,88225,875,1,8610000US53108,39489,85,2017,53108
16083,53110,7572,49882,18349,1485.7,Cudahy,WI,Wisconsin,42.94672,-87.86398,88232,7565,1,8610000US53110,362710,331,2017,53110
16084,53114,980,63190,2983,29.8,Darien,WI,Wisconsin,42.597359999999995,-88.75084,88239,1912,1,8610000US53114,90394,70,2017,53114
16085,53115,6318,53868,16087,85.5,Delavan,WI,Wisconsin,42.65545,-88.67316,88243,7070,1,8610000US53115,240904,460,2017,53115
16086,53118,2863,79577,7294,74.2,Dousman,WI,Wisconsin,42.97133,-88.49083,88255,1382,1,8610000US53118,39708,125,2017,53118
16087,53119,2040,87553,5768,56.1,Eagle,WI,Wisconsin,42.8849,-88.48553000000001,88261,860,1,8610000US53119,39167,105,2017,53119
16088,53120,3926,66815,9422,64.6,East Troy,WI,Wisconsin,42.80064,-88.41664,88265,2199,1,8610000US53120,83871,215,2017,53120
16089,53121,7407,65065,18706,63.8,Elkhorn,WI,Wisconsin,42.70882,-88.52926,88271,6381,1,8610000US53121,230352,522,2017,53121
16090,53122,2307,113750,6172,707.1,Elm Grove,WI,Wisconsin,43.04806,-88.0867,88279,3061,1,8610000US53122,142857,239,2017,53122
16091,53125,852,78971,1740,134.0,Fontana,WI,Wisconsin,42.54793,-88.56179,88285,707,1,8610000US53125,23270,48,2017,53125
16092,53126,2701,77393,7215,47.6,Franksville,WI,Wisconsin,42.78838,-87.99671,88289,2446,1,8610000US53126,153430,202,2017,53126
16093,53128,3117,56057,9001,135.9,Genoa City,WI,Wisconsin,42.53086,-88.33951,88300,598,1,8610000US53128,27806,110,2017,53128
16094,53129,5939,64622,14213,1049.3,Greendale,WI,Wisconsin,42.938,-88.00005,88306,4676,1,8610000US53129,123074,315,2017,53129
16095,53130,3182,71393,7594,937.7,Hales Corners,WI,Wisconsin,42.94103,-88.0489,88312,3187,1,8610000US53130,108120,280,2017,53130
16096,53132,13358,76548,35940,387.0,Franklin,WI,Wisconsin,42.88559,-88.01084,88317,13397,1,8610000US53132,630888,729,2017,53132
16097,53137,621,75893,1641,20.3,Helenville,WI,Wisconsin,43.00563,-88.6687,88325,115,1,8610000US53137,3555,37,2017,53137
16098,53139,1069,78831,2559,36.1,Kansasville,WI,Wisconsin,42.6859,-88.11954,88328,136,1,8610000US53139,5804,42,2017,53139
